X,Y,z,dx,dz,dyaw,dt,,観測x,観測y,ヤコビx,ヤコビy,,観測x-ヤコビx,観測y-ヤコビy,
-157.993,-72.3224,0.729943,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.974213,3.8644,1.73637,,5.73819e+10,-0.762161,
-158.37,-78.4407,0.727792,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,1.16354,3.88179,1.8874,,5.73819e+10,-0.723862,
-167.711,-135.928,0.714466,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,3.21646,4.39796,3.50681,,5.73819e+10,-0.290344,
-138.664,-55.8751,0.712801,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.595261,2.83328,1.11299,,5.73819e+10,-0.517731,
-159.66,-76.2525,0.728688,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,1.14531,3.95596,1.85535,,5.73819e+10,-0.710037,
-163.573,-60.3755,0.7246,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,1.27638,4.17303,1.51401,,5.73819e+10,-0.237625,
-136.565,-132.639,0.738794,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,2.23902,2.77235,2.62351,,5.73819e+10,-0.384491,
-158.524,-56.1442,0.723981,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,1.53302,3.88387,1.35033,,5.73819e+10,0.182693,
-158.504,-74.1809,0.730159,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,1.00002,3.89339,1.78881,,5.73819e+10,-0.788795,
36.3685,30.9443,1.81971,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.0120239,0.452545,0.324783,,5.73819e+10,-0.312759,
52.5771,33.8598,1.80385,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.235611,0.796082,0.467056,,5.73819e+10,-0.231445,
70.5423,28.1333,1.89869,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.490311,1.28839,0.485565,,5.73819e+10,0.00474548,
40.3688,29.8755,1.82546,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.0358429,0.526733,0.337372,,5.73819e+10,-0.301529,
39.2215,29.7133,1.82984,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.0166321,0.504395,0.328445,,5.73819e+10,-0.311813,
42.7328,33.3715,1.76206,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.052124,0.578644,0.396561,,5.73819e+10,-0.344437,
20.9939,34.7497,1.78104,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.0122223,0.227509,0.259293,,5.73819e+10,-0.271515,
43.0936,33.814,1.76206,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.0504913,0.58606,0.404282,,5.73819e+10,-0.35379,
56.3408,27.137,1.87609,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.311996,0.883881,0.391602,,5.73819e+10,-0.0796051,
17.2997,26.5932,1.89813,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.0264435,0.183594,0.173325,,5.73819e+10,-0.199768,
42.8549,34.4992,1.75422,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.0493317,0.581787,0.411301,,5.73819e+10,-0.361969,
11.5218,29.6059,1.86113,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.0371857,0.133179,0.160217,,5.73819e+10,-0.197403,
16.1617,26.8394,1.90409,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.0226288,0.172302,0.168503,,5.73819e+10,-0.191132,
38.8863,34.0012,1.75731,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.037796,0.503113,0.377945,,5.73819e+10,-0.340149,
16.8268,29.0329,1.8605,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.0238037,0.179932,0.188232,,5.73819e+10,-0.212036,
34.8073,31.931,1.80831,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.00956726,0.425903,0.325714,,5.73819e+10,-0.335281,
60.6089,-138.314,1.75854,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.07001,1.01007,-2.14338,,5.73819e+10,0.0733681,
126.745,-145.395,1.43149,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-3.74236,3.82101,-4.30192,,5.73819e+10,0.559563,
60.8816,-151.476,1.78333,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.2541,1.01489,-2.34881,,5.73819e+10,0.0947151,
14.5344,-158.589,2.21693,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.590792,0.151093,-0.87608,,5.73819e+10,0.285288,
14.6557,-161.83,2.19974,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.483511,0.152435,-0.90122,,5.73819e+10,0.417709,
81.8026,-141.468,1.61628,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.66382,1.71188,-2.83791,,5.73819e+10,0.174091,
127.241,-149.3,1.43366,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-3.98684,3.84766,-4.43148,,5.73819e+10,0.444649,
11.8252,-157.383,2.19067,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.644142,0.130035,-0.788275,,5.73819e+10,0.144133,
25.8461,-171.481,2.32779,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.975941,0.269379,-1.31753,,5.73819e+10,0.341588,
9.32913,-167.661,2.10372,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.657566,0.113861,-0.773479,,5.73819e+10,0.115913,
11.1599,-165.823,2.1655,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.706964,0.125549,-0.813341,,5.73819e+10,0.106377,
61.8604,-177.964,2.3905,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.48207,0.991608,-2.64906,,5.73819e+10,0.166987,
124.912,-182.171,1.41615,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-9.4253,3.72598,-5.33055,,5.73819e+10,-4.09475,
55.2178,-155.39,1.88226,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.1008,0.854614,-2.20561,,5.73819e+10,0.104805,
61.8543,-180.862,2.39277,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.5001,0.991302,-2.69156,,5.73819e+10,0.191465,
14.7237,-121.28,2.2629,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.549828,0.151917,-0.668228,,5.73819e+10,0.118401,
28.5702,-152.184,2.29504,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-1.872,0.307007,-1.25827,,5.73819e+10,-0.613728,
57.1405,-157.418,1.90481,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.08521,0.901978,-2.28977,,5.73819e+10,0.204557,
59.8583,-152.502,1.80155,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.12376,0.984711,-2.32825,,5.73819e+10,0.204491,
126.745,-145.395,1.43149,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-3.74236,3.82101,-4.30192,,5.73819e+10,0.559563,
14.393,-163.939,2.19086,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.417803,0.15036,-0.906012,,5.73819e+10,0.488209,
10.2139,-166.74,2.13803,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.682007,0.119324,-0.791693,,5.73819e+10,0.109686,
59.6656,-139.486,1.76547,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.00374,0.983337,-2.13321,,5.73819e+10,0.129471,
26.5245,-153.108,2.29035,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-1.7337,0.279297,-1.20351,,5.73819e+10,-0.530197,
13.7872,-122.279,2.26089,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.546616,0.144196,-0.650894,,5.73819e+10,0.104279,
24.8618,-171.441,2.32519,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.955463,0.256958,-1.28364,,5.73819e+10,0.32818,
80.7795,-141.439,1.62406,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.49373,1.67331,-2.80573,,5.73819e+10,0.312,
19.0778,-173.014,2.27524,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.701059,0.192413,-1.10289,,5.73819e+10,0.401827,
61.8604,-177.964,2.3905,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.48207,0.991608,-2.64906,,5.73819e+10,0.166987,
26.5245,-153.108,2.29035,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-1.7337,0.279297,-1.20351,,5.73819e+10,-0.530197,
81.9451,-142.525,1.61254,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.69862,1.71777,-2.8644,,5.73819e+10,0.165775,
59.0019,-152.537,1.82171,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.09514,0.959351,-2.29706,,5.73819e+10,0.20192,
125.767,-147.456,1.44318,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-3.77889,3.76315,-4.329,,5.73819e+10,0.550114,
22.0992,-153.248,2.28618,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.10399,0.224884,-1.06846,,5.73819e+10,-1.03553,
60.7419,-139.464,1.75947,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.07468,1.01367,-2.16471,,5.73819e+10,0.0900307,
24.8043,-173.5,2.32536,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.975793,0.256226,-1.29702,,5.73819e+10,0.321225,
19.0896,-170.936,2.26857,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.714186,0.192688,-1.09132,,5.73819e+10,0.377135,
12.8066,-122.228,2.25393,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.521278,0.136536,-0.627403,,5.73819e+10,0.106125,
127.443,-147.312,1.43349,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-3.89667,3.85889,-4.37855,,5.73819e+10,0.48188,
83.3598,-144.794,1.60614,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.73983,1.77118,-2.95338,,5.73819e+10,0.213554,
69.0999,-138.072,1.69384,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.13838,1.26868,-2.39342,,5.73819e+10,0.255039,
36.807,-146.429,2.33879,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.05519,0.43457,-1.4472,,5.73819e+10,-0.607994,
26.5245,-153.108,2.29035,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-1.7337,0.279297,-1.20351,,5.73819e+10,-0.530197,
19.0607,-169.842,2.25755,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.73151,0.192627,-1.08544,,5.73819e+10,0.353931,
59.7894,-140.562,1.767,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.02952,0.986572,-2.15279,,5.73819e+10,0.123268,
18.3174,-128.758,2.36837,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.636162,0.182922,-0.788235,,5.73819e+10,0.152073,
59.9005,-153.516,1.83115,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.12883,0.982788,-2.33713,,5.73819e+10,0.208298,
-16.0549,6.73276,1.92514,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.140533,0.0749207,-0.00172424,,5.73819e+10,-0.138809,
-9.6611,8.33879,1.93589,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.172211,0.0610046,0.00849915,,5.73819e+10,-0.18071,
-21.1931,10.1985,1.91147,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.139618,0.0977783,-0.0129547,,5.73819e+10,-0.126663,
-23.8644,11.2005,1.90171,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.249817,0.113647,-0.0200958,,5.73819e+10,-0.229721,
-14.0736,10.3875,1.92184,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.0484924,0.0687256,0.0015564,,5.73819e+10,-0.0500488,
-7.60306,10.6638,1.95943,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.0386505,0.0602112,0.0149078,,5.73819e+10,-0.0535583,
-132.65,28.3475,1.26095,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-1.43866,3.01706,-0.629593,,5.73819e+10,-0.809067,
-150.987,29.783,1.20248,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,23.1802,3.94949,-0.76506,,5.73819e+10,23.9452,
-141.983,34.251,1.18661,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-1.61369,3.45117,-0.815414,,5.73819e+10,-0.798279,
-136.579,34.4597,1.2069,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-1.39799,3.18471,-0.785614,,5.73819e+10,-0.612381,
-122.177,36.0678,1.25854,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-1.49774,2.52521,-0.724518,,5.73819e+10,-0.773224,
